iter	Logloss
421	0.0316933154
422	0.03162685224
423	0.03156088075
424	0.03147929117
425	0.03141357147
426	0.03134094311
427	0.03128159734
428	0.03116908308
429	0.03108675398
430	0.0309582673
431	0.03088134124
432	0.03081505179
433	0.03075412708
434	0.0306942223
435	0.03058284953
436	0.03050736649
437	0.03042210765
438	0.03036270915
439	0.03025740214
440	0.03017676583
441	0.03007865611
442	0.03000020147
443	0.0298780253
444	0.0298016437
445	0.02976160033
446	0.02969104587
447	0.02966606116
448	0.02958774708
449	0.0295286624
450	0.02946337525
451	0.0293358327
452	0.02922168263
453	0.02915069157
454	0.02908183938
455	0.02900104466
456	0.02895450438
457	0.02890138474
458	0.02878930183
459	0.02867476655
460	0.0286099452
461	0.02856780225
462	0.02850513051
463	0.02845669052
464	0.02838794001
465	0.02830811084
466	0.02827116825
467	0.02822796236
468	0.02818277444
469	0.02812554066
470	0.02804330579
471	0.02798910764
472	0.0279072801
473	0.027845478
474	0.02777400624
475	0.02765965423
476	0.02760434872
477	0.0275332797
478	0.02747359188
479	0.02742245222
480	0.02736871659
481	0.02731029318
482	0.02723585267
483	0.02717375552
484	0.02711646425
485	0.02703181202
486	0.02699374626
487	0.02693657808
488	0.0268797387
489	0.02678018658
490	0.02673468809
491	0.02665701774
492	0.02662034013
493	0.02658671105
494	0.02654669558
495	0.02647047893
496	0.02644214254
497	0.02640758955
498	0.02634692711
499	0.02629373299
500	0.02622660148
501	0.02616967245
502	0.02610844441
503	0.02605512534
504	0.02600203942
505	0.02595385003
506	0.02591034661
507	0.02584542811
508	0.02579945665
509	0.02574131663
510	0.0256701504
511	0.0256402127
512	0.0256076346
513	0.02555744687
514	0.0255145324
515	0.02545621944
516	0.02540895826
517	0.02533185729
518	0.02527445334
519	0.02524050618
520	0.02520295875
521	0.02513255167
522	0.02507173249
523	0.02502804905
524	0.02500370372
525	0.02495504948
526	0.02490405397
527	0.02487198255
528	0.02481818617
529	0.02477888194
530	0.02473035198
531	0.02466129455
532	0.0245952743
533	0.02453388098
534	0.02446597011
535	0.02439600709
536	0.02435155683
537	0.02430870021
538	0.02425369443
539	0.02419209151
540	0.02415548603
541	0.02409957655
542	0.02401772549
543	0.02397203974
544	0.02393661776
545	0.0238974579
546	0.02387507883
547	0.02384739444
548	0.02381020189
549	0.02374042618
550	0.0236668287
551	0.02360077309
552	0.02357654666
553	0.02355782655
554	0.02350802412
555	0.02346802929
556	0.02341989014
557	0.02336831875
558	0.02328588426
559	0.02325771973
560	0.02321380125
561	0.02315615383
562	0.02311937412
563	0.02306093354
564	0.02301964062
565	0.02294531089
566	0.0229064904
567	0.02285306754
568	0.0227941674
569	0.02274169066
570	0.02271440844
571	0.02266101143
572	0.02264574974
573	0.0226042761
574	0.02255622145
575	0.02251930602
576	0.02249680141
577	0.02243344408
578	0.02238333387
579	0.02230300483
580	0.02226290684
581	0.02222477494
582	0.02217849483
583	0.02214135962
584	0.02209497707
585	0.02206063804
586	0.02198201282
587	0.02193491593
588	0.02188582182
589	0.02183831904
590	0.02178848969
591	0.02177211948
592	0.02173419061
593	0.02169557819
594	0.02163912724
595	0.0215753779
596	0.02153016681
597	0.02151425451
598	0.02148455399
599	0.02144508506
600	0.0213721853
601	0.02133401657
602	0.0212967754
603	0.02125713727
604	0.02122547298
605	0.02116398933
606	0.02111349692
607	0.02104579164
608	0.02097169209
609	0.02090430088
610	0.02087045432
611	0.02080270875
612	0.02073657864
613	0.02067534303
614	0.02063997635
615	0.02060390304
616	0.02056284608
617	0.02051315553
618	0.0204582561
619	0.02041810557
620	0.02039598174
621	0.02036466044
622	0.02032378604
623	0.02027216166
624	0.02021698369
625	0.02020386433
626	0.0201619921
627	0.02012515186
628	0.02007445531
629	0.02002851064
630	0.01996973834
631	0.01993366379
632	0.01989777633
633	0.01986459705
634	0.0197812262
635	0.01974665547
636	0.01970620432
637	0.01964597654
638	0.01961165867
639	0.01959627691
640	0.01956879838
641	0.01954596168
642	0.01948563124
643	0.01945804494
644	0.01939049423
645	0.01934392963
646	0.01929382311
647	0.01924611451
648	0.01922923422
649	0.01920092454
650	0.01916396115
651	0.01912610461
652	0.01907930648
653	0.01905857587
654	0.0190241494
655	0.01899872453
656	0.01894912737
657	0.01893056872
658	0.018889217
659	0.01885373759
660	0.01883182322
661	0.01878946141
662	0.0187610631
663	0.01871710172
664	0.01865289584
665	0.01861737769
666	0.01858100438
667	0.01852606594
668	0.01849043163
669	0.01843816393
670	0.0184064613
671	0.01834999185
672	0.01831732433
673	0.01830305775
674	0.01826617181
675	0.01822284849
676	0.0181950719
677	0.01815557221
678	0.0181158687
679	0.01808538057
680	0.01803816221
681	0.01800457015
682	0.01797221848
683	0.01794309278
684	0.01791412329
685	0.01787651481
686	0.01784635349
687	0.01781740083
688	0.01779454619
689	0.0177723699
690	0.01771994469
691	0.0176977065
692	0.01767740488
693	0.01763438628
694	0.01761130551
695	0.01758189552
696	0.01755138259
697	0.01753553803
698	0.01750701845
699	0.01746783611
700	0.01745428983
701	0.01743348482
702	0.01740840164
703	0.01736480062
704	0.01731106414
705	0.01726625124
706	0.01723615545
707	0.01720017795
708	0.01715423242
709	0.0171456293
710	0.01711620643
711	0.01708646718
712	0.01705281157
713	0.01703457012
714	0.01701319687
715	0.0169868702
716	0.01696701778
717	0.01693820103
718	0.01691086357
719	0.01687663373
720	0.01684559718
721	0.01681314384
722	0.01677680583
723	0.01673890476
724	0.01671810388
725	0.01668448107
726	0.01665807823
727	0.01662255228
728	0.01659689862
729	0.01656140797
730	0.016526084
731	0.01648531188
732	0.01646992517
733	0.01642277243
734	0.01639212103
735	0.01636978285
736	0.01634628894
737	0.01631555899
738	0.01628255718
739	0.01625987047
740	0.01621299194
741	0.0161603154
742	0.01613920548
743	0.01611117349
744	0.01604577604
745	0.01602782924
746	0.01599027401
747	0.01595258259
748	0.01591965137
749	0.01587914912
750	0.01585765806
751	0.01582444707
752	0.01579407367
753	0.01575615385
754	0.01572445557
755	0.01568323178
756	0.01566300739
757	0.01564470753
758	0.01560962081
759	0.01558610619
760	0.01555075776
761	0.01552889666
762	0.01547293003
763	0.01545459346
764	0.01541906123
765	0.01539739507
766	0.01536098451
767	0.01533655064
768	0.01530604698
769	0.01527558781
770	0.01524812965
771	0.01520064466
772	0.01516833402
773	0.01514797324
774	0.0151170658
775	0.01510239457
776	0.01507685638
777	0.01505419517
778	0.01501572344
779	0.01499743359
780	0.01497494226
781	0.01494436258
782	0.01491312194
783	0.01486357941
784	0.014846308
785	0.01480313183
786	0.01478568536
787	0.01475838572
788	0.01474228451
789	0.01470465982
790	0.01464264825
791	0.01460044327
792	0.01455524238
793	0.01453291535
794	0.01450948968
795	0.0144744269
796	0.01445006449
797	0.01443372192
798	0.014415743
799	0.01439475356
800	0.01438034588
801	0.01436453309
802	0.0143393634
803	0.01431712048
804	0.01428649342
805	0.01426273624
806	0.01423775244
807	0.01422566025
808	0.01420062741
809	0.01416756738
810	0.01414191925
811	0.01410473256
812	0.01408250797
813	0.0140690923
814	0.01404488299
815	0.0140106055
816	0.01399932906
817	0.013977065
818	0.01394475411
819	0.01390741346
820	0.01387985308
821	0.01385649044
822	0.01382430662
823	0.01379806197
824	0.01377268103
825	0.01374995765
826	0.0137059418
827	0.01368277974
828	0.01364998824
829	0.01363384974
830	0.01360142919
831	0.01356408772
832	0.01355809162
833	0.01353025963
834	0.01350417498
835	0.01347619919
836	0.01346168961
837	0.01342966085
838	0.0134182827
839	0.01339763459
840	0.01338381627
841	0.01336191017
842	0.01334596444
843	0.01332311101
844	0.0133045523
845	0.0132869432
846	0.01326568647
847	0.01324992015
848	0.01322844631
849	0.01320900751
850	0.01319166485
851	0.01317602271
852	0.01316333587
853	0.01313410218
854	0.01312543164
855	0.01308905962
856	0.0130648972
857	0.01303890522
858	0.01302737779
859	0.01300758759
860	0.01299440571
861	0.01296656912
862	0.01292969879
863	0.01291481254
864	0.01288181761
865	0.0128526967
866	0.01283064284
867	0.01281590742
868	0.01279768114
869	0.01276427625
870	0.01274388827
871	0.01272466548
872	0.0127092783
873	0.01268367669
874	0.01266387277
875	0.01265346097
876	0.01263386242
877	0.01261287508
878	0.01259802494
879	0.0125768696
880	0.01255123874
881	0.01252337233
882	0.0124952701
883	0.0124779621
884	0.01246264531
885	0.01243703887
886	0.01240369858
887	0.01238596661
888	0.01237195004
889	0.01235759987
890	0.0123421171
891	0.01231362166
892	0.01230044829
893	0.01227140183
894	0.0122457722
895	0.0122228203
896	0.01219733488
897	0.01217408666
898	0.01214748496
899	0.01212969478
900	0.01210361961
901	0.01207305445
902	0.01204326909
903	0.01202287393
904	0.01198778935
905	0.0119729663
906	0.01195609823
907	0.01193606711
908	0.01191661815
909	0.01188440274
910	0.01186732151
911	0.01185175141
912	0.01183952192
913	0.01181246237
914	0.01179555991
915	0.01177370389
916	0.01175902351
917	0.01173260581
918	0.0117122109
919	0.01169234943
920	0.01166752
921	0.01165570378
922	0.01162946035
923	0.01160264393
924	0.01158729167
925	0.01155679383
926	0.01153563944
927	0.01151506764
928	0.01149391216
929	0.01147376871
930	0.01145891709
931	0.01144607051
932	0.01142157437
933	0.01141010963
934	0.01138555145
935	0.01136199879
936	0.01134643925
937	0.01133815533
938	0.01131803612
939	0.01130368337
940	0.01129142076
941	0.01127984891
942	0.01126709903
943	0.01125021357
944	0.01122584079
945	0.01120996271
946	0.01118839044
947	0.0111649954
948	0.01115029576
949	0.01114541719
950	0.01112908349
951	0.01111354923
952	0.01109038112
953	0.01107979264
954	0.01106520557
955	0.01104638252
956	0.01102561141
957	0.01101407904
958	0.01099866755
959	0.01098275952
960	0.01096377605
961	0.01094717455
962	0.01092963474
963	0.01089958074
964	0.0108767905
965	0.0108600635
966	0.01084138405
967	0.01082287526
968	0.01080913262
969	0.01079481676
970	0.01077399488
971	0.01076345328
972	0.01074218101
973	0.01072893614
974	0.01071158389
975	0.01069858734
976	0.01067340547
977	0.0106484171
978	0.01062912328
979	0.01061881326
980	0.01060738842
981	0.01059832497
982	0.01056995886
983	0.01054545906
984	0.0105252789
985	0.01049892346
986	0.01047140738
987	0.01046128092
988	0.01044557317
989	0.01043233729
990	0.01041262127
991	0.01039480746
992	0.0103752456
993	0.01036285151
994	0.01034826355
995	0.01032621689
996	0.01030469794
997	0.01028884342
998	0.01026246474
999	0.01023652803
